UserLock,,,,,,25/09/2018
Session history,,,,,,
"Configuration
  - Full sessions  
  - Logon without logoff  
  - Logoff without logon  
  - Logon denied by UserLock  
  - Logon denied by Active Directory  
  - Sub session  
Session types:  Interactive  

Sort filter
Sort field:  Logon time  
Sort order:  Ascending  

Events between 09/10/2017 00:00:00 and 22/12/2017 23:00:00 ",,,,,,
,,,,,"37868
result(s) found",
 ,,,,,,
Logon time,Logoff time,User,Domain,Computer,Client name,Client IP
09/10/2017 10:51,09/10/2017 10:56,********,EEECS,ESC1-2406,ESC1-2406,143.117.92.123
09/10/2017 10:54,09/10/2017 12:08,********,EEECS,ECS2-1101,ECS2-1101,143.117.94.59
09/10/2017 10:54,09/10/2017 12:27,********,EEECS,ECS2-0405,ECS2-0405,143.117.94.30
09/10/2017 10:54,09/10/2017 11:03,********,EEECS,ECS2-1402,ECS2-1402,143.117.94.75
09/10/2017 10:54,09/10/2017 11:36,********,EEECS,ECS2-0501,ECS2-0501,143.117.94.31
09/10/2017 10:55,09/10/2017 12:36,********,EEECS,ECS2-1105,ECS2-1105,143.117.94.63
09/10/2017 10:55,09/10/2017 11:27,********,EEECS,ECS2-0301,ECS2-0301,143.117.94.21
09/10/2017 10:55,09/10/2017 11:46,********,EEECS,ECS2-2003,ECS2-2003,143.117.94.106
09/10/2017 10:55,09/10/2017 11:03,********,EEECS,ECS2-1403,ECS2-1403,143.117.94.76
09/10/2017 10:55,09/10/2017 11:35,********,EEECS,ECS2-2101,ECS2-2101,143.117.94.109
09/10/2017 10:55,09/10/2017 11:50,********,EEECS,ECS2-2905,ECS2-2905,143.117.94.151
09/10/2017 10:55,09/10/2017 11:41,********,EEECS,ECS2-0203,ECS2-0203,143.117.94.18
09/10/2017 10:55,09/10/2017 11:44,********,EEECS,ECS2-1905,ECS2-1905,143.117.94.103
09/10/2017 10:55,09/10/2017 12:04,********,EEECS,ECS2-1104,ECS2-1104,143.117.94.62
09/10/2017 10:55,09/10/2017 12:10,********,EEECS,ECS2-1903,ECS2-1903,143.117.94.101
09/10/2017 10:55,09/10/2017 11:44,********,EEECS,ECS2-3405,ECS2-3405,143.117.94.177
09/10/2017 10:55,09/10/2017 12:11,********,EEECS,ECS2-1303,ECS2-1303,143.117.94.71
09/10/2017 10:55,09/10/2017 11:49,********,EEECS,ECS2-2703,ECS2-2703,143.117.94.139
09/10/2017 10:55,09/10/2017 12:12,********,EEECS,ECS2-1304,ECS2-1304,143.117.94.72
09/10/2017 10:55,09/10/2017 11:31,********,EEECS,ECS2-1904,ECS2-1904,143.117.94.102
09/10/2017 10:55,09/10/2017 11:30,********,EEECS,ECS2-0402,ECS2-0402,143.117.94.27
09/10/2017 10:55,09/10/2017 11:49,********,EEECS,ECS2-2702,ECS2-2702,143.117.94.138
09/10/2017 10:55,09/10/2017 11:30,********,EEECS,ECS2-2105,ECS2-2105,143.117.94.113
09/10/2017 10:55,09/10/2017 11:47,********,EEECS,ECS2-0802,ECS2-0802,143.117.94.45
09/10/2017 10:56,09/10/2017 11:20,********,EEECS,ECS2-2401,ECS2-2401,143.117.94.124
09/10/2017 10:56,09/10/2017 11:47,********,EEECS,ECS2-0803,ECS2-0803,143.117.94.46
09/10/2017 10:56,09/10/2017 11:35,********,EEECS,ECS2-2202,ECS2-2202,143.117.94.115
09/10/2017 10:56,09/10/2017 11:48,********,EEECS,ECS2-1502,ECS2-1502,143.117.94.80
09/10/2017 10:56,09/10/2017 11:38,********,EEECS,ECS2-1601,ECS2-1601,143.117.94.84
09/10/2017 10:56,09/10/2017 12:19,********,EEECS,ECS2-0305,ECS2-0305,143.117.94.25
09/10/2017 10:56,09/10/2017 11:49,********,EEECS,ECS2-0801,ECS2-0801,143.117.94.44
09/10/2017 10:56,09/10/2017 11:48,********,EEECS,ECS2-2701,ECS2-2701,143.117.94.137
09/10/2017 10:56,09/10/2017 11:57,********,EEECS,ECS2-1301,ECS2-1301,143.117.94.69
09/10/2017 10:56,09/10/2017 12:10,********,EEECS,ECS2-1902,ECS2-1902,143.117.94.100
09/10/2017 10:56,09/10/2017 11:57,********,EEECS,ECS2-0905,ECS2-0905,143.117.94.53
09/10/2017 10:56,09/10/2017 11:50,********,EEECS,ECS2-0302,ECS2-0302,143.117.94.22
09/10/2017 10:56,09/10/2017 11:48,********,EEECS,ECS2-2405,ECS2-2405,143.117.94.128
09/10/2017 10:56,09/10/2017 11:46,********,EEECS,ECS2-2402,ECS2-2402,143.117.94.125
09/10/2017 10:56,09/10/2017 13:59,********,EEECS,ECS2-1102,ECS2-1102,143.117.94.60
09/10/2017 10:56,09/10/2017 12:41,********,EEECS,ECS2-1004,ECS2-1004,143.117.94.57
09/10/2017 10:56,09/10/2017 11:38,********,EEECS,ECS2-1602,ECS2-1602,143.117.94.85
09/10/2017 10:56,09/10/2017 11:46,********,EEECS,ECS2-2801,ECS2-2801,143.117.94.142
09/10/2017 10:56,09/10/2017 11:46,********,EEECS,ECS2-2305,ECS2-2305,143.117.94.123
09/10/2017 10:56,09/10/2017 11:25,********,EEECS,ECS2-3305,ECS2-3305,143.117.94.171
09/10/2017 10:56,09/10/2017 11:47,********,EEECS,ECS2-2903,ECS2-2903,143.117.94.149
09/10/2017 10:56,09/10/2017 11:45,********,EEECS,ECS2-2403,ECS2-2403,143.117.94.126
09/10/2017 10:56,09/10/2017 12:10,********,EEECS,ECS2-1801,ECS2-1801,143.117.94.94
09/10/2017 10:57,09/10/2017 11:31,********,EEECS,ECS2-3304,ECS2-3304,143.117.94.170
