
Room events/bookings....
Room - CSB/01/020
Event name, duration, date/time, planned size
CSC3047/AD1/01,60,16.10.2018 10:00:00,25
CSC3047/AD1/01,60,30.10.2018 10:00:00,25
CSC3047/AD1/01,60,13.11.2018 10:00:00,25
CSC3047/AD1/01,60,27.11.2018 10:00:00,25
CSC3047/AD1/01,60,11.12.2018 10:00:00,25
CSC3047/AD1/01,60,22.01.2019 10:00:00,25
CSC3047/AD1/01,60,05.02.2019 10:00:00,25
CSC3047/AD1/01,60,19.02.2019 10:00:00,25
CSC3047/AD1/01,60,05.03.2019 10:00:00,25
CSC3047/AD1/01,60,19.03.2019 10:00:00,25
CSC3047/AD1/01,60,02.04.2019 10:00:00,25
CSC3047/AD1/02,60,02.10.2018 12:00:00,25
CSC3047/AD1/02,60,16.10.2018 12:00:00,25
CSC3047/AD1/02,60,30.10.2018 12:00:00,25
CSC3047/AD1/02,60,13.11.2018 12:00:00,25
CSC3047/AD1/02,60,27.11.2018 12:00:00,25
CSC3047/AD1/02,60,11.12.2018 12:00:00,25
CSC3047/AD1/02,60,22.01.2019 12:00:00,25
CSC3047/AD1/02,60,05.02.2019 12:00:00,25
CSC3047/AD1/02,60,19.02.2019 12:00:00,25
CSC3047/AD1/02,60,05.03.2019 12:00:00,25
CSC3047/AD1/02,60,19.03.2019 12:00:00,25
CSC3047/AD1/02,60,02.04.2019 12:00:00,25
CSC3047/AD1/03,60,02.10.2018 13:00:00,25
CSC3047/AD1/03,60,16.10.2018 13:00:00,25
CSC3047/AD1/03,60,30.10.2018 13:00:00,25
CSC3047/AD1/03,60,13.11.2018 13:00:00,25
CSC3047/AD1/03,60,27.11.2018 13:00:00,25
CSC3047/AD1/03,60,11.12.2018 13:00:00,25
CSC3047/AD1/03,60,22.01.2019 13:00:00,25
CSC3047/AD1/03,60,05.02.2019 13:00:00,25
CSC3047/AD1/03,60,19.02.2019 13:00:00,25
CSC3047/AD1/03,60,05.03.2019 13:00:00,25
CSC3047/AD1/03,60,19.03.2019 13:00:00,25
CSC3047/AD1/03,60,02.04.2019 13:00:00,25
CSC3047/AD1/04,60,02.10.2018 15:00:00,25
CSC3047/AD1/04,60,16.10.2018 15:00:00,25
CSC3047/AD1/04,60,30.10.2018 15:00:00,25
CSC3047/AD1/04,60,13.11.2018 15:00:00,25
CSC3047/AD1/04,60,27.11.2018 15:00:00,25
CSC3047/AD1/04,60,11.12.2018 15:00:00,25
CSC3047/AD1/04,60,22.01.2019 15:00:00,25
CSC3047/AD1/04,60,05.02.2019 15:00:00,25
CSC3047/AD1/04,60,19.02.2019 15:00:00,25
CSC3047/AD1/04,60,05.03.2019 15:00:00,25
CSC3047/AD1/04,60,19.03.2019 15:00:00,25
CSC3047/AD1/04,60,02.04.2019 15:00:00,25
CSC7083/LT1/01,180,14.01.2019 17:30:00,30
CSC7083/LT1/01,180,21.01.2019 17:30:00,30
CSC7083/LT1/01,180,28.01.2019 17:30:00,30
CSC7083/LT1/01,180,04.02.2019 17:30:00,30
CSC7083/LT1/01,180,11.02.2019 17:30:00,30
CSC7083/LT1/01,180,18.02.2019 17:30:00,30
CSC7083/LT1/01,180,25.02.2019 17:30:00,30
CSC7083/LT1/01,180,04.03.2019 17:30:00,30
CSC7083/LT1/01,180,11.03.2019 17:30:00,30
CSC7083/LT1/01,180,18.03.2019 17:30:00,30
CSC7083/LT1/01,180,25.03.2019 17:30:00,30
CSC7083/LT1/01,180,01.04.2019 17:30:00,30
CSC7084/LT1/01,180,06.11.2018 17:30:00,30
CSC7084/LT1/01,180,13.11.2018 17:30:00,30
CSC7084/LT1/01,180,20.11.2018 17:30:00,30
CSC7084/LT1/01,180,27.11.2018 17:30:00,30
CSC7084/LT1/01,180,04.12.2018 17:30:00,30
CSC7084/LT1/01,180,11.12.2018 17:30:00,30
CSC7084/LT1/01,180,15.01.2019 17:30:00,30
CSC7084/LT1/01,180,22.01.2019 17:30:00,30
CSC7084/LT1/01,180,29.01.2019 17:30:00,30
CSC7084/LT1/01,180,05.02.2019 17:30:00,30
CSC7084/LT1/01,180,12.02.2019 17:30:00,30
CSC7084/LT1/01,180,19.02.2019 17:30:00,30
Cyberfirst Event,150,26.01.2019 18:30:00,10
Cyberfirst Event,600,26.01.2019 08:30:00,10
ECS8065/LT1/01,480,22.10.2018 09:00:00,30
ECS8065/LT1/01,480,29.10.2018 09:00:00,30
ECS8065/LT1/01,480,05.11.2018 09:00:00,30
ECS8065/LT2/01,480,24.10.2018 09:00:00,30
ECS8065/LT2/01,480,31.10.2018 09:00:00,30
ECS8065/LT2/01,480,07.11.2018 09:00:00,30
EEE Talks - EPS Offer Holding,600,30.03.2019 08:00:00,15
ELE8090/LT1/01,480,14.03.2019 09:00:00,30
ELE8090/LT1/01,480,21.03.2019 09:00:00,30
ELE8090/LT1/01,480,28.03.2019 09:00:00,30
ELE8090/LT2/01,480,15.03.2019 09:00:00,30
ELE8090/LT2/01,480,22.03.2019 09:00:00,30
ELE8090/LT2/01,480,29.03.2019 09:00:00,30
ELE8091/LT1/01,480,17.01.2019 09:00:00,30
ELE8091/LT1/01,480,24.01.2019 09:00:00,30
ELE8091/LT1/01,480,31.01.2019 09:00:00,30
ELE8091/LT2/01,480,18.01.2019 09:00:00,30
ELE8091/LT2/01,480,25.01.2019 09:00:00,30
ELE8091/LT2/01,480,01.02.2019 09:00:00,30
ELE8092/LT1/01,480,14.02.2019 09:00:00,30
ELE8092/LT1/01,480,21.02.2019 09:00:00,30
ELE8092/LT1/01,480,28.02.2019 09:00:00,30
ELE8092/LT2/01,480,15.02.2019 09:00:00,30
ELE8092/LT2/01,480,22.02.2019 09:00:00,30
ELE8092/LT2/01,480,01.03.2019 09:00:00,30
ELE8093/LT1/01,480,27.09.2018 09:00:00,30
ELE8093/LT1/01,480,04.10.2018 09:00:00,30
ELE8093/LT1/01,480,11.10.2018 09:00:00,30
ELE8093/LT2/01,480,28.09.2018 09:00:00,30
ELE8093/LT2/01,480,05.10.2018 09:00:00,30
ELE8093/LT2/01,480,12.10.2018 09:00:00,30
ELE8094/LT1/01,480,22.11.2018 09:00:00,30
ELE8094/LT1/01,480,29.11.2018 09:00:00,30
ELE8094/LT1/01,480,06.12.2018 09:00:00,30
ELE8094/LT2/01,480,23.11.2018 09:00:00,30
ELE8094/LT2/01,480,30.11.2018 09:00:00,30
ELE8094/LT2/01,480,07.12.2018 09:00:00,30
EPS Finance Training,150,26.11.2018 09:00:00,15
EPS Finance Training,150,25.03.2019 09:00:00,15
Final Year Project Showcase 19,540,01.05.2019 09:00:00,10
Health and Wellbeing Seminar,60,15.11.2018 13:00:00,20
L1 CS Scholarship Application,60,08.10.2018 10:00:00,20
MSc EEE Safety Talk,30,25.09.2018 11:30:00,15
MSc Electronics Careers,60,25.09.2018 12:00:00,20
MSc Electronics Careers,60,23.10.2018 12:00:00,20
PGR Induction for New Students,270,09.10.2018 09:30:00,20
PGR Training Hugh Kearns,240,26.02.2019 09:00:00,30
PhD SDP - Ethics Training,180,12.02.2019 09:30:00,30
PhD Training,180,05.12.2018 10:00:00,19
PhD Training Programme,120,27.03.2019 14:00:00,20
Queen,240,08.01.2019 09:00:00,10
Queen,540,07.01.2019 09:00:00,10
SEEECS PhD Training Course,150,04.02.2019 10:00:00,30
SEEECS PhD Training Course,300,08.02.2019 10:00:00,30

Room - CSB/02/027
Event name, duration, date/time, planned size

4th UK Ecosystem,300,22.02.2019 18:00:00,10
4th UK Ecosystem,900,23.02.2019 08:00:00,10
4th UK Ecosystem,900,24.02.2019 08:00:00,10
6 Week INTO PSE Induction,420,05.08.2019 09:00:00,200
6 Week INTO PSE Induction,420,06.08.2019 09:00:00,200
Allstate STEM Events,120,10.10.2018 15:00:00,70
An Evening with Tech,240,28.11.2018 18:00:00,10
BELFOSS Computing Event,600,12.04.2019 08:00:00,100
CHE2101/TT1/01,60,24.10.2018 12:00:00,95
CHE3004/LT1/01,60,26.09.2018 12:00:00,80
CHE3004/LT1/01,60,03.10.2018 12:00:00,80
CHE3004/LT1/01,60,10.10.2018 12:00:00,80
CHE3004/LT1/01,60,17.10.2018 12:00:00,80
CHE3004/LT1/01,60,31.10.2018 12:00:00,80
CHE3004/LT1/01,60,07.11.2018 12:00:00,80
CHE3004/LT1/01,60,14.11.2018 12:00:00,80
CHE3004/LT1/01,60,21.11.2018 12:00:00,80
CHE3004/LT1/01,60,28.11.2018 12:00:00,80
CHE3004/LT1/01,60,05.12.2018 12:00:00,80
CHE3004/LT1/01,60,12.12.2018 12:00:00,80
CHE4102/LT6/01,60,15.01.2019 09:00:00,75
CHE4102/LT6/01,60,22.01.2019 09:00:00,75
CHE4102/LT6/01,60,29.01.2019 09:00:00,75
CHE4102/LT6/01,60,05.02.2019 09:00:00,75
CHE4102/LT6/01,60,12.02.2019 09:00:00,75
CHE4102/LT6/01,60,19.02.2019 09:00:00,75
CHE4102/LT6/01,60,26.02.2019 09:00:00,75
CHE4102/LT6/01,60,05.03.2019 09:00:00,75
CHE4102/LT6/01,60,12.03.2019 09:00:00,75
CHE4102/LT6/01,60,19.03.2019 09:00:00,75
CHE4102/LT6/01,60,26.03.2019 09:00:00,75
CHE4102/LT6/01,60,02.04.2019 09:00:00,75
CHM2001/TT1/01,60,24.10.2018 12:00:00,55
CHM2006/LT2/01,60,17.01.2019 16:00:00,65
CHM2006/LT2/01,60,24.01.2019 16:00:00,65
CHM2006/LT2/01,60,31.01.2019 16:00:00,65
CHM2006/LT2/01,60,07.02.2019 16:00:00,65
CHM2006/LT2/01,60,14.02.2019 16:00:00,65
CHM2006/LT2/01,60,21.02.2019 16:00:00,65
CHM2006/LT2/01,60,28.02.2019 16:00:00,65
CHM2006/LT2/01,60,07.03.2019 16:00:00,65
CHM2006/LT2/01,60,14.03.2019 16:00:00,65
CHM2006/LT2/01,60,21.03.2019 16:00:00,65
CHM2006/LT2/01,60,28.03.2019 16:00:00,65
CHM2006/LT2/01,60,04.04.2019 16:00:00,65
CSC1020/LT1/01,60,24.09.2018 11:00:00,250
CSC1020/LT1/01,60,01.10.2018 11:00:00,250
CSC1020/LT1/01,60,08.10.2018 11:00:00,250
CSC1020/LT1/01,60,15.10.2018 11:00:00,250
CSC1020/LT1/01,60,22.10.2018 11:00:00,250
CSC1020/LT1/01,60,29.10.2018 11:00:00,250
CSC1020/LT1/01,60,05.11.2018 11:00:00,250
CSC1020/LT1/01,60,12.11.2018 11:00:00,250
CSC1020/LT1/01,60,19.11.2018 11:00:00,250
CSC1020/LT1/01,60,26.11.2018 11:00:00,250
CSC1020/LT1/01,60,03.12.2018 11:00:00,250
CSC1020/LT1/01,60,10.12.2018 11:00:00,250
CSC1020/LT2/01,60,25.09.2018 12:00:00,250
CSC1020/LT2/01,60,02.10.2018 12:00:00,250
CSC1020/LT2/01,60,09.10.2018 12:00:00,250
CSC1020/LT2/01,60,16.10.2018 12:00:00,250
CSC1020/LT2/01,60,23.10.2018 12:00:00,250
CSC1020/LT2/01,60,30.10.2018 12:00:00,250
CSC1020/LT2/01,60,06.11.2018 12:00:00,250
CSC1020/LT2/01,60,13.11.2018 12:00:00,250
CSC1020/LT2/01,60,20.11.2018 12:00:00,250
CSC1020/LT2/01,60,27.11.2018 12:00:00,250
CSC1020/LT2/01,60,04.12.2018 12:00:00,250
CSC1020/LT2/01,60,11.12.2018 12:00:00,250
CSC1020/LT3/01,60,28.09.2018 13:00:00,250
CSC1020/LT3/01,60,05.10.2018 13:00:00,250
CSC1020/LT3/01,60,12.10.2018 13:00:00,250
CSC1020/LT3/01,60,19.10.2018 13:00:00,250
CSC1020/LT3/01,60,26.10.2018 13:00:00,250
CSC1020/LT3/01,60,02.11.2018 13:00:00,250
CSC1020/LT3/01,60,09.11.2018 13:00:00,250
CSC1020/LT3/01,60,16.11.2018 13:00:00,250
CSC1020/LT3/01,60,23.11.2018 13:00:00,250
CSC1020/LT3/01,60,30.11.2018 13:00:00,250
CSC1020/LT3/01,60,07.12.2018 13:00:00,250
CSC1020/LT3/01,60,14.12.2018 13:00:00,250
CSC1020/LT4/01,60,14.01.2019 13:00:00,250
CSC1020/LT4/01,60,21.01.2019 13:00:00,250
CSC1020/LT4/01,60,28.01.2019 13:00:00,250
CSC1020/LT4/01,60,04.02.2019 13:00:00,250
CSC1020/LT4/01,60,11.02.2019 13:00:00,250
CSC1020/LT4/01,60,18.02.2019 13:00:00,250
CSC1020/LT4/01,60,25.02.2019 13:00:00,250
CSC1020/LT4/01,60,04.03.2019 13:00:00,250
CSC1020/LT4/01,60,11.03.2019 13:00:00,250
CSC1020/LT4/01,60,18.03.2019 13:00:00,250
CSC1020/LT4/01,60,25.03.2019 13:00:00,250
CSC1020/LT4/01,60,01.04.2019 13:00:00,250
CSC1020/LT6/01,60,18.01.2019 13:00:00,250
CSC1020/LT6/01,60,25.01.2019 13:00:00,250
CSC1020/LT6/01,60,01.02.2019 13:00:00,250
CSC1020/LT6/01,60,08.02.2019 13:00:00,250
CSC1020/LT6/01,60,15.02.2019 13:00:00,250
CSC1020/LT6/01,60,22.02.2019 13:00:00,250
CSC1020/LT6/01,60,01.03.2019 13:00:00,250
CSC1020/LT6/01,60,08.03.2019 13:00:00,250
CSC1020/LT6/01,60,15.03.2019 13:00:00,250
CSC1020/LT6/01,60,22.03.2019 13:00:00,250
CSC1020/LT6/01,60,29.03.2019 13:00:00,250
CSC1020/LT6/01,60,05.04.2019 13:00:00,250
CSC1021/LT1/01,60,24.09.2018 14:00:00,200
CSC1021/LT1/01,60,01.10.2018 14:00:00,200
CSC1021/LT1/01,60,08.10.2018 14:00:00,200
CSC1021/LT1/01,60,15.10.2018 14:00:00,200
CSC1021/LT1/01,60,22.10.2018 14:00:00,200
CSC1021/LT1/01,60,29.10.2018 14:00:00,200
CSC1021/LT1/01,60,05.11.2018 14:00:00,200
CSC1021/LT1/01,60,12.11.2018 14:00:00,200
CSC1021/LT1/01,60,19.11.2018 14:00:00,200
CSC1021/LT1/01,60,26.11.2018 14:00:00,200
CSC1021/LT1/01,60,03.12.2018 14:00:00,200
CSC1021/LT1/01,60,10.12.2018 14:00:00,200
CSC1021/LT2/01,60,25.09.2018 10:00:00,200
CSC1021/LT2/01,60,02.10.2018 10:00:00,200
CSC1021/LT2/01,60,09.10.2018 10:00:00,200
CSC1021/LT2/01,60,16.10.2018 10:00:00,200
CSC1021/LT2/01,60,23.10.2018 10:00:00,200
CSC1021/LT2/01,60,30.10.2018 10:00:00,200
CSC1021/LT2/01,60,06.11.2018 10:00:00,200
CSC1021/LT2/01,60,13.11.2018 10:00:00,200
CSC1021/LT2/01,60,20.11.2018 10:00:00,200
CSC1021/LT2/01,60,27.11.2018 10:00:00,200
CSC1021/LT2/01,60,04.12.2018 10:00:00,200
CSC1021/LT2/01,60,11.12.2018 10:00:00,200
CSC1021/LT3/01,60,28.09.2018 14:00:00,200
CSC1021/LT3/01,60,05.10.2018 14:00:00,200
CSC1021/LT3/01,60,12.10.2018 14:00:00,200
CSC1021/LT3/01,60,19.10.2018 14:00:00,200
CSC1021/LT3/01,60,26.10.2018 14:00:00,200
CSC1021/LT3/01,60,02.11.2018 14:00:00,200
CSC1021/LT3/01,60,09.11.2018 14:00:00,200
CSC1021/LT3/01,60,16.11.2018 14:00:00,200
CSC1021/LT3/01,60,23.11.2018 14:00:00,200
CSC1021/LT3/01,60,30.11.2018 14:00:00,200
CSC1021/LT3/01,60,07.12.2018 14:00:00,200
CSC1021/LT3/01,60,14.12.2018 14:00:00,200
CSC1021/LT4/01,60,14.01.2019 14:00:00,200
CSC1021/LT4/01,60,21.01.2019 14:00:00,200
CSC1021/LT4/01,60,28.01.2019 14:00:00,200
CSC1021/LT4/01,60,04.02.2019 14:00:00,200
CSC1021/LT4/01,60,11.02.2019 14:00:00,200
CSC1021/LT4/01,60,18.02.2019 14:00:00,200
CSC1021/LT4/01,60,25.02.2019 14:00:00,200
CSC1021/LT4/01,60,04.03.2019 14:00:00,200
CSC1021/LT4/01,60,11.03.2019 14:00:00,200
CSC1021/LT4/01,60,18.03.2019 14:00:00,200
CSC1021/LT4/01,60,25.03.2019 14:00:00,200
CSC1021/LT4/01,60,01.04.2019 14:00:00,200
CSC1021/LT5/01,60,15.01.2019 14:00:00,200
CSC1021/LT5/01,60,22.01.2019 14:00:00,200
CSC1021/LT5/01,60,29.01.2019 14:00:00,200
CSC1021/LT5/01,60,05.02.2019 14:00:00,200
CSC1021/LT5/01,60,12.02.2019 14:00:00,200
CSC1021/LT5/01,60,19.02.2019 14:00:00,200
CSC1021/LT5/01,60,26.02.2019 14:00:00,200
CSC1021/LT5/01,60,05.03.2019 14:00:00,200
CSC1021/LT5/01,60,12.03.2019 14:00:00,200
CSC1021/LT5/01,60,19.03.2019 14:00:00,200
CSC1021/LT5/01,60,26.03.2019 14:00:00,200
CSC1021/LT5/01,60,02.04.2019 14:00:00,200
CSC1021/LT6/01,60,18.01.2019 14:00:00,200
CSC1021/LT6/01,60,25.01.2019 14:00:00,200
CSC1021/LT6/01,60,01.02.2019 14:00:00,200
CSC1021/LT6/01,60,08.02.2019 14:00:00,200
CSC1021/LT6/01,60,15.02.2019 14:00:00,200
CSC1021/LT6/01,60,22.02.2019 14:00:00,200
CSC1021/LT6/01,60,01.03.2019 14:00:00,200
CSC1021/LT6/01,60,08.03.2019 14:00:00,200
CSC1021/LT6/01,60,15.03.2019 14:00:00,200
CSC1021/LT6/01,60,22.03.2019 14:00:00,200
CSC1021/LT6/01,60,29.03.2019 14:00:00,200
CSC1021/LT6/01,60,05.04.2019 14:00:00,200
CSC2038/LT1/01,60,14.01.2019 11:00:00,150
CSC2038/LT1/01,60,21.01.2019 11:00:00,150
CSC2038/LT1/01,60,28.01.2019 11:00:00,150
CSC2038/LT1/01,60,04.02.2019 11:00:00,150
CSC2038/LT1/01,60,11.02.2019 11:00:00,150
CSC2038/LT1/01,60,18.02.2019 11:00:00,150
CSC2038/LT1/01,60,25.02.2019 11:00:00,150
CSC2038/LT1/01,60,04.03.2019 11:00:00,150
CSC2038/LT1/01,60,11.03.2019 11:00:00,150
CSC2038/LT1/01,60,18.03.2019 11:00:00,150
CSC2038/LT1/01,60,25.03.2019 11:00:00,150
CSC2038/LT1/01,60,01.04.2019 11:00:00,150
CSC2038/LT2/01,60,16.01.2019 11:00:00,150
CSC2038/LT2/01,60,23.01.2019 11:00:00,150
CSC2038/LT2/01,60,30.01.2019 11:00:00,150
CSC2038/LT2/01,60,06.02.2019 11:00:00,150
CSC2038/LT2/01,60,13.02.2019 11:00:00,150
CSC2038/LT2/01,60,20.02.2019 11:00:00,150
CSC2038/LT2/01,60,27.02.2019 11:00:00,150
CSC2038/LT2/01,60,06.03.2019 11:00:00,150
CSC2038/LT2/01,60,13.03.2019 11:00:00,150
CSC2038/LT2/01,60,20.03.2019 11:00:00,150
CSC2038/LT2/01,60,27.03.2019 11:00:00,150
CSC2038/LT2/01,60,03.04.2019 11:00:00,150
CSC2040/LT1/01,60,26.09.2018 09:00:00,250
CSC2040/LT1/01,60,03.10.2018 09:00:00,250
CSC2040/LT1/01,60,10.10.2018 09:00:00,250
CSC2040/LT1/01,60,17.10.2018 09:00:00,250
CSC2040/LT1/01,60,24.10.2018 09:00:00,250
CSC2040/LT1/01,60,31.10.2018 09:00:00,250
CSC2040/LT1/01,60,07.11.2018 09:00:00,250
CSC2040/LT1/01,60,14.11.2018 09:00:00,250
CSC2040/LT1/01,60,21.11.2018 09:00:00,250
CSC2040/LT1/01,60,28.11.2018 09:00:00,250
CSC2040/LT1/01,60,05.12.2018 09:00:00,250
CSC2040/LT1/01,60,12.12.2018 09:00:00,250
CSC2040/LT2/01,60,27.09.2018 12:00:00,250
CSC2040/LT2/01,60,04.10.2018 12:00:00,250
CSC2040/LT2/01,60,11.10.2018 12:00:00,250
CSC2040/LT2/01,60,18.10.2018 12:00:00,250
CSC2040/LT2/01,60,25.10.2018 12:00:00,250
CSC2040/LT2/01,60,01.11.2018 12:00:00,250
CSC2040/LT2/01,60,08.11.2018 12:00:00,250
CSC2040/LT2/01,60,15.11.2018 12:00:00,250
CSC2040/LT2/01,60,22.11.2018 12:00:00,250
CSC2040/LT2/01,60,29.11.2018 12:00:00,250
CSC2040/LT2/01,60,06.12.2018 12:00:00,250
CSC2040/LT2/01,60,13.12.2018 12:00:00,250
CSC2040/LT3/01,60,18.01.2019 15:00:00,250
CSC2040/LT3/01,60,25.01.2019 15:00:00,250
CSC2040/LT3/01,60,01.02.2019 15:00:00,250
CSC2040/LT3/01,60,08.02.2019 15:00:00,250
CSC2040/LT3/01,60,15.02.2019 15:00:00,250
CSC2040/LT3/01,60,22.02.2019 15:00:00,250
CSC2040/LT3/01,60,01.03.2019 15:00:00,250
CSC2040/LT3/01,60,08.03.2019 15:00:00,250
CSC2040/LT3/01,60,15.03.2019 15:00:00,250
CSC2040/LT3/01,60,22.03.2019 15:00:00,250
CSC2040/LT3/01,60,29.03.2019 15:00:00,250
CSC2040/LT3/01,60,05.04.2019 15:00:00,250
CSC2040/LT4/01,60,18.01.2019 16:00:00,250
CSC2040/LT4/01,60,25.01.2019 16:00:00,250
CSC2040/LT4/01,60,01.02.2019 16:00:00,250
CSC2040/LT4/01,60,08.02.2019 16:00:00,250
CSC2040/LT4/01,60,15.02.2019 16:00:00,250
CSC2040/LT4/01,60,22.02.2019 16:00:00,250
CSC2040/LT4/01,60,01.03.2019 16:00:00,250
CSC2040/LT4/01,60,08.03.2019 16:00:00,250
CSC2040/LT4/01,60,15.03.2019 16:00:00,250
CSC2040/LT4/01,60,22.03.2019 16:00:00,250
CSC2040/LT4/01,60,29.03.2019 16:00:00,250
CSC2040/LT4/01,60,05.04.2019 16:00:00,250
CSC2043/LT1/01,60,25.09.2018 11:00:00,200
CSC2043/LT1/01,60,02.10.2018 11:00:00,200
CSC2043/LT1/01,60,09.10.2018 11:00:00,200
CSC2043/LT1/01,60,16.10.2018 11:00:00,200
CSC2043/LT1/01,60,23.10.2018 11:00:00,200
CSC2043/LT1/01,60,30.10.2018 11:00:00,200
CSC2043/LT1/01,60,06.11.2018 11:00:00,200
CSC2043/LT1/01,60,13.11.2018 11:00:00,200
CSC2043/LT1/01,60,20.11.2018 11:00:00,200
CSC2043/LT1/01,60,27.11.2018 11:00:00,200
CSC2043/LT1/01,60,04.12.2018 11:00:00,200
CSC2043/LT1/01,60,11.12.2018 11:00:00,200
CSC2043/LT3/01,60,15.01.2019 11:00:00,200
CSC2043/LT3/01,60,22.01.2019 11:00:00,200
CSC2043/LT3/01,60,29.01.2019 11:00:00,200
CSC2043/LT3/01,60,05.02.2019 11:00:00,200
CSC2043/LT3/01,60,12.02.2019 11:00:00,200
CSC2043/LT3/01,60,19.02.2019 11:00:00,200
CSC2043/LT3/01,60,26.02.2019 11:00:00,200
CSC2043/LT3/01,60,05.03.2019 11:00:00,200
CSC2043/LT3/01,60,12.03.2019 11:00:00,200
CSC2043/LT3/01,60,19.03.2019 11:00:00,200
CSC2043/LT3/01,60,26.03.2019 11:00:00,200
CSC2043/LT3/01,60,02.04.2019 11:00:00,200
CSC2044/LT1/01,60,24.09.2018 15:00:00,250
CSC2044/LT1/01,60,01.10.2018 15:00:00,250
CSC2044/LT1/01,60,08.10.2018 15:00:00,250
CSC2044/LT1/01,60,15.10.2018 15:00:00,250
CSC2044/LT1/01,60,22.10.2018 15:00:00,250
CSC2044/LT1/01,60,29.10.2018 15:00:00,250
CSC2044/LT1/01,60,05.11.2018 15:00:00,250
CSC2044/LT1/01,60,12.11.2018 15:00:00,250
CSC2044/LT1/01,60,19.11.2018 15:00:00,250
CSC2044/LT1/01,60,26.11.2018 15:00:00,250
CSC2044/LT1/01,60,03.12.2018 15:00:00,250
CSC2044/LT1/01,60,10.12.2018 15:00:00,250
CSC2044/LT2/01,60,25.09.2018 13:00:00,250
CSC2044/LT2/01,60,02.10.2018 13:00:00,250
CSC2044/LT2/01,60,09.10.2018 13:00:00,250
CSC2044/LT2/01,60,16.10.2018 13:00:00,250
CSC2044/LT2/01,60,23.10.2018 13:00:00,250
CSC2044/LT2/01,60,30.10.2018 13:00:00,250
CSC2044/LT2/01,60,06.11.2018 13:00:00,250
CSC2044/LT2/01,60,13.11.2018 13:00:00,250
CSC2044/LT2/01,60,20.11.2018 13:00:00,250
CSC2044/LT2/01,60,27.11.2018 13:00:00,250
CSC2044/LT2/01,60,04.12.2018 13:00:00,250
CSC2044/LT2/01,60,11.12.2018 13:00:00,250
CSC2044/LT3/01,60,16.01.2019 13:00:00,250
CSC2044/LT3/01,60,23.01.2019 13:00:00,250
CSC2044/LT3/01,60,30.01.2019 13:00:00,250
CSC2044/LT3/01,60,06.02.2019 13:00:00,250
CSC2044/LT3/01,60,13.02.2019 13:00:00,250
CSC2044/LT3/01,60,20.02.2019 13:00:00,250
CSC2044/LT3/01,60,27.02.2019 13:00:00,250
CSC2044/LT3/01,60,06.03.2019 13:00:00,250
CSC2044/LT3/01,60,13.03.2019 13:00:00,250
CSC2044/LT3/01,60,20.03.2019 13:00:00,250
CSC2044/LT3/01,60,27.03.2019 13:00:00,250
CSC2044/LT3/01,60,03.04.2019 13:00:00,250
CSC2044/LT4/01,60,17.01.2019 09:00:00,250
CSC2044/LT4/01,60,24.01.2019 09:00:00,250
CSC2044/LT4/01,60,31.01.2019 09:00:00,250
CSC2044/LT4/01,60,07.02.2019 09:00:00,250
CSC2044/LT4/01,60,14.02.2019 09:00:00,250
CSC2044/LT4/01,60,21.02.2019 09:00:00,250
CSC2044/LT4/01,60,28.02.2019 09:00:00,250
CSC2044/LT4/01,60,07.03.2019 09:00:00,250
CSC2044/LT4/01,60,14.03.2019 09:00:00,250
CSC2044/LT4/01,60,21.03.2019 09:00:00,250
CSC2044/LT4/01,60,28.03.2019 09:00:00,250
CSC2044/LT4/01,60,04.04.2019 09:00:00,250
CSC2045/LT1/01,60,24.09.2018 10:00:00,200
CSC2045/LT1/01,60,01.10.2018 10:00:00,200
CSC2045/LT1/01,60,08.10.2018 10:00:00,200
CSC2045/LT1/01,60,15.10.2018 10:00:00,200
CSC2045/LT1/01,60,22.10.2018 10:00:00,200
CSC2045/LT1/01,60,29.10.2018 10:00:00,200
CSC2045/LT1/01,60,05.11.2018 10:00:00,200
CSC2045/LT1/01,60,12.11.2018 10:00:00,200
CSC2045/LT2/01,60,25.09.2018 14:00:00,200
CSC2045/LT2/01,60,02.10.2018 14:00:00,200
CSC2045/LT2/01,60,09.10.2018 14:00:00,200
CSC2045/LT2/01,60,16.10.2018 14:00:00,200
CSC2045/LT2/01,60,23.10.2018 14:00:00,200
CSC2045/LT2/01,60,30.10.2018 14:00:00,200
CSC2045/LT2/01,60,06.11.2018 14:00:00,200
CSC2045/LT2/01,60,13.11.2018 14:00:00,200
CSC2045/LT3/01,60,14.01.2019 12:00:00,200
CSC2045/LT3/01,60,21.01.2019 12:00:00,200
CSC2045/LT3/01,60,28.01.2019 12:00:00,200
CSC2045/LT3/01,60,04.02.2019 12:00:00,200
CSC2045/LT3/01,60,11.02.2019 12:00:00,200
CSC2045/LT3/01,60,18.02.2019 12:00:00,200
CSC2045/LT4/01,60,17.01.2019 14:00:00,200
CSC2045/LT4/01,60,24.01.2019 14:00:00,200
CSC2045/LT4/01,60,31.01.2019 14:00:00,200
CSC2045/LT4/01,60,07.02.2019 14:00:00,200
CSC2045/LT4/01,60,14.02.2019 14:00:00,200
CSC2045/LT4/01,60,21.02.2019 14:00:00,200
CSC2047 Class Test,90,11.01.2019 11:00:00,195
CSC2047/LT1/01,60,25.09.2018 09:00:00,200
CSC2047/LT1/01,60,02.10.2018 09:00:00,200
CSC2047/LT1/01,60,09.10.2018 09:00:00,200
CSC2047/LT1/01,60,16.10.2018 09:00:00,200
